Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0x938d58cf6ac510b3ae90c6cf3446c97f68769f93fd82efd37452ade93211dd90,Mint,2021-07-25 16:29:32,Black Hole: 0x000…000,dogemooncake.eth,1998,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.07,Minting,None
0xe45a05f369f48a92fa78d06a5a7893481d777052df174f6b6adacf857dd17c95,Mint,2021-07-25 16:29:32,Black Hole: 0x000…000,0x9cf05154c9aa32ce3a5cf093b176c61cfc0a79d8,1997,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.07,Minting,None
0xdd27f375accb8bdaf084ba8c2ae8dcf5322669de2992ba0256c083f28a020470,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,r3van.eth,1996,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xdd27f375accb8bdaf084ba8c2ae8dcf5322669de2992ba0256c083f28a020470,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,r3van.eth,1995,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xdd27f375accb8bdaf084ba8c2ae8dcf5322669de2992ba0256c083f28a020470,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,r3van.eth,1994,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xdd27f375accb8bdaf084ba8c2ae8dcf5322669de2992ba0256c083f28a020470,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,r3van.eth,1993,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xdd27f375accb8bdaf084ba8c2ae8dcf5322669de2992ba0256c083f28a020470,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,r3van.eth,1992,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0x95b8f81528da126cbd11797bbd4bf5012a8d7eb52097a2d78067b2a311f6b5fc,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x679b3e6c39c07bac7d4d55b8b7e9a9aa40c94c8f,1991,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.07,Minting,None
0xe91ef255f5350d6e4ce5c23fb5618245ddc2975b2203e15c74a467ecfa535951,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x0b5bb7eb520bb1ae3435b6d9a3e77b9a98918ab0,1990,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.49,Minting,None
0xe91ef255f5350d6e4ce5c23fb5618245ddc2975b2203e15c74a467ecfa535951,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x0b5bb7eb520bb1ae3435b6d9a3e77b9a98918ab0,1989,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.49,Minting,None
