Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0xb482739d9d4056faf91a981107f160e4777bd7710165f0c89bdc5cd703a2de5c,Transfer From,2021-10-20 14:50:38,0x90b56d0e27e74c3c5e66ebfcaf12dc5ecf0665dd,0x6f436e4908a10545b2844bab4d7fe7a7ac13b928,635,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.0,Transfer,None
0x45af8c020602312e2896d01882dd0d8594eba6666768846bb19c37b189d8a38f,Atomic Match_,2021-10-20 14:50:30,0x79a2ac3e55250b65b9f95c908c4cb8ebc4f37b1e,0x685c6fad822f2ac0667bf8b9b9a9ed707a320ca8,2096,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.066,Trading,Opensea
0xd990acd39af9b1980c64948932b6c1d8652e76b9d885c8b7f5ab1cf6b576f6ca,Atomic Match_,2021-10-20 14:50:30,0xf653cfa85eacd26ad8b9ecabbfadee52e8d9fa72,zaytaman.eth,1736,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.07,Trading,Opensea
0xa9a99942f7e49785df2c964d374a0c221492fc394e097dab05aaac0c6c8361bf,Atomic Match_,2021-10-20 14:50:30,0x3edc863789a36f508340ea3f2aa40674139cf5b6,0x4d84937b9ce88c7aa1db2ab2a09d6d7947737854,797,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.065,Trading,Opensea
0x672e5f2f04dde4fd521aa0a51b94921340c4ea24bdd82a079104a7fa6ca0dae6,Buy,2021-10-20 14:49:18,Black Hole: 0x000…000,nerosena.eth,3175,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x672e5f2f04dde4fd521aa0a51b94921340c4ea24bdd82a079104a7fa6ca0dae6,Buy,2021-10-20 14:49:18,Black Hole: 0x000…000,nerosena.eth,3174,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x672e5f2f04dde4fd521aa0a51b94921340c4ea24bdd82a079104a7fa6ca0dae6,Buy,2021-10-20 14:49:18,Black Hole: 0x000…000,nerosena.eth,3173,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x15a561331fc72bc4bdce10d7006716f39068a18a59d3b59abd8284afcb5c9c0d,Buy,2021-10-20 14:49:18,Black Hole: 0x000…000,*pokimane-tier-3-sub.eth,3172,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x15a561331fc72bc4bdce10d7006716f39068a18a59d3b59abd8284afcb5c9c0d,Buy,2021-10-20 14:49:18,Black Hole: 0x000…000,*pokimane-tier-3-sub.eth,3171,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x15a561331fc72bc4bdce10d7006716f39068a18a59d3b59abd8284afcb5c9c0d,Buy,2021-10-20 14:49:18,Black Hole: 0x000…000,*pokimane-tier-3-sub.eth,3170,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x79cb1c2ce88e742c1bfb9493d3f8837f4abca6b0f20b029e8c0c69a00bde5e76,Atomic Match_,2021-10-20 14:49:17,jahouiz.eth,wujianli.eth,489,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.069,Trading,Opensea
0xe28b4cb5bbe83163980e3f90d607cbeb99066992436a538765e9e48067a047b2,Buy,2021-10-20 14:49:17,Black Hole: 0x000…000,0x386954d08e836326dce403131b72d0af27b42a02,3169,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.1,Minting,None
0xe28b4cb5bbe83163980e3f90d607cbeb99066992436a538765e9e48067a047b2,Buy,2021-10-20 14:49:17,Black Hole: 0x000…000,0x386954d08e836326dce403131b72d0af27b42a02,3168,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.1,Minting,None
0xd091ffe1a0165d74d50fb4399bbd140732300e0acf980f5b478bee380eacf0d3,Atomic Match_,2021-10-20 14:49:13,jahouiz.eth,0xd149d0286701a06e5fea3cffa7e707a1bd8712ac,488,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.069,Trading,Opensea
0x05699462a7ebea6ba01e0880cd8623dd9f3cc4b71288bc3df753daf7f88c3ccb,Atomic Match_,2021-10-20 14:48:30,0x6f2fd5be14c3f26b42f5891bf396b95bd053601a,zaytaman.eth,2376,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.07,Trading,Opensea
0xd91f9fb68b7280389c1b8a9031192f7b456ce74759abf798bcb82979c1d99c05,Buy,2021-10-20 14:48:05,Black Hole: 0x000…000,0x1df8acdee8ec275abe1c25bece73b8b310a44c62,3167,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xd91f9fb68b7280389c1b8a9031192f7b456ce74759abf798bcb82979c1d99c05,Buy,2021-10-20 14:48:05,Black Hole: 0x000…000,0x1df8acdee8ec275abe1c25bece73b8b310a44c62,3166,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xd91f9fb68b7280389c1b8a9031192f7b456ce74759abf798bcb82979c1d99c05,Buy,2021-10-20 14:48:05,Black Hole: 0x000…000,0x1df8acdee8ec275abe1c25bece73b8b310a44c62,3165,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xaf3f44ba6c420651b0f2ac578b119aa98dd965062bc06bba4957454da3c0145b,Buy,2021-10-20 14:48:05,Black Hole: 0x000…000,0xfe9850a731c3fdd60bf08297214aa47b32a4c96b,3164,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xaf3f44ba6c420651b0f2ac578b119aa98dd965062bc06bba4957454da3c0145b,Buy,2021-10-20 14:48:05,Black Hole: 0x000…000,0xfe9850a731c3fdd60bf08297214aa47b32a4c96b,3163,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xaf3f44ba6c420651b0f2ac578b119aa98dd965062bc06bba4957454da3c0145b,Buy,2021-10-20 14:48:05,Black Hole: 0x000…000,0xfe9850a731c3fdd60bf08297214aa47b32a4c96b,3162,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x4279a57f407cc1d7b3b6a80d5779370ffe20b54cdbe3589fc3b7e2f85223227d,Transfer From,2021-10-20 14:48:05,0x90b56d0e27e74c3c5e66ebfcaf12dc5ecf0665dd,0x83f3dca87ee9879f5b15cfd9311e265455ec5717,634,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.0,Transfer,None
0x123bf33fa7ff14edcafd07933d45a66bfe1bbb82b25ff1a28cf37654a103edca,Atomic Match_,2021-10-20 14:48:05,0xf653cfa85eacd26ad8b9ecabbfadee52e8d9fa72,0x0a5dec99abc2eeee7870a2fbf3279f28c278748f,1542,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.0619,Trading,Opensea
0xa23444d4e844075efba64d8ce9e080513241deee0be4edd77fd66946abb11bd9,Atomic Match_,2021-10-20 14:47:51,0xee7e9b1a7a592a38c466a9fce0f71e0f3d4003c1,0x1e3005bd8281148f1b00bdcc94e8d0cd9da242c2,2741,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.065,Trading,Opensea
0x10f610e7d0b9510f43cd711d6ed273548271c4d3b6bb61f3762944166bc7914b,Buy,2021-10-20 14:47:51,Black Hole: 0x000…000,0xcd096dea4bd185f1d0f792507ea830a859a04517,3161,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x10f610e7d0b9510f43cd711d6ed273548271c4d3b6bb61f3762944166bc7914b,Buy,2021-10-20 14:47:51,Black Hole: 0x000…000,0xcd096dea4bd185f1d0f792507ea830a859a04517,3160,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x10f610e7d0b9510f43cd711d6ed273548271c4d3b6bb61f3762944166bc7914b,Buy,2021-10-20 14:47:51,Black Hole: 0x000…000,0xcd096dea4bd185f1d0f792507ea830a859a04517,3159,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xbb47e42a07de5da97bae3b4379556281c8b2fe2cb1be01d2a86afb8569950830,Atomic Match_,2021-10-20 14:47:51,0xee7e9b1a7a592a38c466a9fce0f71e0f3d4003c1,0x6b90b9ceafa6f5009e91305514edca74e444c6cb,2742,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.06,Trading,Opensea
0x7d5c2100031a4b04bbaa7310d44f576793e1324580ac8fecbf6d7cec19327f34,Atomic Match_,2021-10-20 14:47:00,0xf653cfa85eacd26ad8b9ecabbfadee52e8d9fa72,0x4d84937b9ce88c7aa1db2ab2a09d6d7947737854,1735,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.0619,Trading,Opensea
0x13c18ae75b5b07ccd9549e6f1c76ee1538b03fbab4f523a6fc2e43735d85e1f9,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x368a64a1d7c25679b5d904fa4bf65c5b8ebf48fa,3158,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x13c18ae75b5b07ccd9549e6f1c76ee1538b03fbab4f523a6fc2e43735d85e1f9,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x368a64a1d7c25679b5d904fa4bf65c5b8ebf48fa,3157,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x13c18ae75b5b07ccd9549e6f1c76ee1538b03fbab4f523a6fc2e43735d85e1f9,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x368a64a1d7c25679b5d904fa4bf65c5b8ebf48fa,3156,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xe2b0adc72ad1039ab2fe76a5ffc1a2b6f5792c6b07576619173b2f9a36acd9d1,Atomic Match_,2021-10-20 14:47:00,0x827648fe946810fd9309212fda0ce7d09316722e,0xb73c9496b5ccc1880c8c1727d5de5c8b685d7b2a,1358,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.065,Trading,Opensea
0x161e997f6910c68b6530fee12b139df7c42d9a38b828423774390ad3a267976a,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x6f85a819e5a739105f652ee025d0910803cfa744,3155,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.1,Minting,None
0x161e997f6910c68b6530fee12b139df7c42d9a38b828423774390ad3a267976a,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x6f85a819e5a739105f652ee025d0910803cfa744,3154,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.1,Minting,None
0x140e7ef0e3bd66fe449e542458cd426d7e5e26af105eb65310c8805fdf189b5c,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x88fa0201517be378eb29ed7ddcde2e2a80f43c80,3153,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x140e7ef0e3bd66fe449e542458cd426d7e5e26af105eb65310c8805fdf189b5c,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x88fa0201517be378eb29ed7ddcde2e2a80f43c80,3152,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
