Txn Hash,Method,Timestamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0x46152790ad9c3c774a9afb3d351d4ca3c8e98427bf2160d407ff12785ca9f54f,Atomic Match_,2022-05-19 1:12,0x85c2c6ac5ec7a46503630656d940e8034ad2b029,0x8696a6844e8a091d99be417e3d995256bd7e575c,20490,0x7f268357A8c2552623316e2562D90e642bB538E5,0.026,Transfer,None
0x07350243bc8d59348d7b872d718b64ae8b78246ce5eba8571b9dbf6e9ba74921,Atomic Match_,2022-05-19 1:10,0x4e9b4d9988ba647d53d44d2bcf794d06441bd655,0x8696a6844e8a091d99be417e3d995256bd7e575c,20412,0x7f268357A8c2552623316e2562D90e642bB538E5,0.026,Transfer,None
0x2ab4c78e48bfc07f30a1f038f5b5d7daa86bd43bffb4a43036469933002dbc94,Atomic Match_,2022-05-19 1:06,0x44d354cd189ab5f6f621109a07a0d420a020569f,0x66aa50d9b057d7946c8a4fa6986598534f3806c8,4343,0x7f268357A8c2552623316e2562D90e642bB538E5,0.049351857,Transfer,None
0x736a74e59b7703e5c14ecd96cdf834132268029e542b5b6161606cf8aef3c85c,Atomic Match_,2022-05-19 1:05,0x1309d8cac304201de59a11d36c310e5a7604ed19,0x8696a6844e8a091d99be417e3d995256bd7e575c,18612,0x7f268357A8c2552623316e2562D90e642bB538E5,0.027,Transfer,None
0x50cfb72e3ef9e2b17a59696569d998af44e6f26363546da2d932628b89187996,Transfer From,2022-05-19 1:04,0x19b97b896c241fc39852b1bc0ede5364a5b011f7,ge2ie.eth,21634,0x845a007D9f283614f403A24E3eB3455f720559ca,0.0,Transfer,None
0x8a95c71c5b4c54d40031c900aba5e652ab3b288186c29c260f2f338b71e1e38b,Transfer From,2022-05-19 1:03,0x19b97b896c241fc39852b1bc0ede5364a5b011f7,ge2ie.eth,9879,0x845a007D9f283614f403A24E3eB3455f720559ca,0.0,Transfer,None
0xe68e12e4b942f0d231de5b85378917c8c275950a4d0faee857285545b258c518,Atomic Match_,2022-05-19 0:56,0xdce9a08f3722a80c57f6df0e0c7942af7c2c7c9a,0xe5d99c510822d8f55cd75e98485851531768f59e,14054,0x7f268357A8c2552623316e2562D90e642bB538E5,0.085,Transfer,None
0x926f6346908a7ae9ff1169f34d1d6c9542f1058b3db2ffc2de80eee28701ddda,Atomic Match_,2022-05-19 0:45,0xa327f4b221b2bfff1bb837623ce41068c057ce3c,0x39ede5033e23c0bc1701d95cd4c0daa891fce02e,8005,0x7f268357A8c2552623316e2562D90e642bB538E5,0.045,Transfer,None
0x9ce437c0259f9de8e2839a9acbbf1c315318586c6dd44b9f669e262eeea7e0d0,Atomic Match_,2022-05-19 0:36,0x4687c5d6262977413bd96e8a5d96886871506bc8,hysterios.eth,3885,0x7f268357A8c2552623316e2562D90e642bB538E5,0.025,Transfer,None
0x04dff6a90895ac9f1db61b94b3014a832655822adfbe8d4460f53ecbe9348982,Transfer From,2022-05-19 0:36,*edy-stella.eth,0x9a6e4abe77abd87a99892b0f6fdddcb4bee3a6ea,16045,0x845a007D9f283614f403A24E3eB3455f720559ca,0.0,Transfer,None
